0,0
4.9992e-07,0.001
1.9993e-06,0.002
4.4977e-06,0.003
7.9947e-06,0.004
1.249e-05,0.005
1.7982e-05,0.006
2.4471e-05,0.007
3.1957e-05,0.008
4.0439e-05,0.009
4.9916e-05,0.01
6.0389e-05,0.011
7.1855e-05,0.012
8.4316e-05,0.013
9.777e-05,0.014
0.00011222,0.015
0.00012766,0.016
0.00014409,0.017
0.00016151,0.018
0.00017992,0.019
0.00019933,0.02
0.00021972,0.021
0.00024111,0.022
0.00026348,0.023
0.00028684,0.024
0.00031119,0.025
0.00033652,0.026
0.00036284,0.027
0.00039015,0.028
0.00041845,0.029
0.00044772,0.03
0.00047799,0.031
0.00050924,0.032
0.00054147,0.033
0.00057468,0.034
0.00060888,0.035
0.00064406,0.036
0.00068022,0.037
0.00071736,0.038
0.00075549,0.039
0.00079459,0.04
0.00083467,0.041
0.00087573,0.042
0.00091777,0.043
0.00096079,0.044
0.0010048,0.045
0.0010498,0.046
0.0010957,0.047
0.0011426,0.048
0.0011905,0.049
0.0012394,0.05
0.0012892,0.051
0.0013401,0.052
0.0013919,0.053
0.0014446,0.054
0.0014984,0.055
0.0015531,0.056
0.0016087,0.057
0.0016654,0.058
0.001723,0.059
0.0017816,0.06
0.0018412,0.061
0.0019017,0.062
0.0019632,0.063
0.0020256,0.064
0.0020891,0.065
0.0021535,0.066
0.0022188,0.067
0.0022851,0.068
0.0023524,0.069
0.0024207,0.07
0.0024899,0.071
0.0025601,0.072
0.0026312,0.073
0.0027033,0.074
0.0027764,0.075
0.0028504,0.076
0.0029254,0.077
0.0030013,0.078
0.0030782,0.079
0.0031561,0.08
0.0032349,0.081
0.0033147,0.082
0.0033954,0.083
0.0034771,0.084
0.0035597,0.085
0.0036433,0.086
0.0037279,0.087
0.0038134,0.088
0.0038998,0.089
0.0039872,0.09
0.0040756,0.091
0.0041649,0.092
0.0042552,0.093
0.0043464,0.094
0.0044386,0.095
0.0045317,0.096
0.0046257,0.097
0.0047208,0.098
0.0048167,0.099
0.0049136,0.1
0.0050115,0.101
0.0051103,0.102
0.00521,0.103
0.0053107,0.104
0.0054123,0.105
0.0055149,0.106
0.0056184,0.107
0.0057229,0.108
0.0058283,0.109
0.0059346,0.11
0.0060419,0.111
0.0061501,0.112
0.0062593,0.113
0.0063694,0.114
0.0064804,0.115
0.0065924,0.116
0.0067053,0.117
0.0068192,0.118
0.006934,0.119
0.0070497,0.12
0.0071664,0.121
0.007284,0.122
0.0074025,0.123
0.0075219,0.124
0.0076423,0.125
0.0077637,0.126
0.0078859,0.127
0.0080091,0.128
0.0081332,0.129
0.0082583,0.13
0.0083842,0.131
0.0085111,0.132
0.008639,0.133
0.0087677,0.134
0.0088974,0.135
0.009028,0.136
0.0091596,0.137
0.009292,0.138
0.0094254,0.139
0.0095597,0.14
0.009695,0.141
0.0098311,0.142
0.0099682,0.143
0.010106,0.144
0.010245,0.145
0.010385,0.146
0.010526,0.147
0.010667,0.148
0.01081,0.149
0.010953,0.15
0.011098,0.151
0.011243,0.152
0.01139,0.153
0.011537,0.154
0.011685,0.155
0.011834,0.156
0.011984,0.157
0.012135,0.158
0.012286,0.159
0.012439,0.16
0.012593,0.161
0.012747,0.162
0.012902,0.163
0.013059,0.164
0.013216,0.165
0.013374,0.166
0.013533,0.167
0.013693,0.168
0.013854,0.169
0.014016,0.17
0.014178,0.171
0.014342,0.172
0.014506,0.173
0.014672,0.174
0.014838,0.175
0.015005,0.176
0.015173,0.177
0.015342,0.178
0.015512,0.179
0.015683,0.18
0.015854,0.181
0.016027,0.182
0.0162,0.183
0.016375,0.184
0.01655,0.185
0.016726,0.186
0.016903,0.187
0.017081,0.188
0.01726,0.189
0.01744,0.19
0.01762,0.191
0.017802,0.192
0.017984,0.193
0.018167,0.194
0.018351,0.195
0.018537,0.196
0.018723,0.197
0.018909,0.198
0.019097,0.199
0.019286,0.2
0.019475,0.201
0.019666,0.202
0.019857,0.203
0.020049,0.204
0.020242,0.205
0.020436,0.206
0.020631,0.207
0.020826,0.208
0.021023,0.209
0.02122,0.21
0.021419,0.211
0.021618,0.212
0.021818,0.213
0.022019,0.214
0.022221,0.215
0.022424,0.216
0.022627,0.217
0.022832,0.218
0.023037,0.219
0.023243,0.22
0.02345,0.221
0.023658,0.222
0.023867,0.223
0.024077,0.224
0.024287,0.225
0.024499,0.226
0.024711,0.227
0.024924,0.228
0.025138,0.229
0.025353,0.23
0.025569,0.231
0.025786,0.232
0.026003,0.233
0.026222,0.234
0.026441,0.235
0.026661,0.236
0.026882,0.237
0.027104,0.238
0.027327,0.239
0.02755,0.24
0.027775,0.241
0.028,0.242
0.028226,0.243
0.028453,0.244
0.028681,0.245
0.02891,0.246
0.029139,0.247
0.02937,0.248
0.029601,0.249
0.029833,0.25
0.030066,0.251
0.0303,0.252
0.030535,0.253
0.03077,0.254
0.031007,0.255
0.031244,0.256
0.031482,0.257
0.031721,0.258
0.031961,0.259
0.032201,0.26
0.032443,0.261
0.032685,0.262
0.032928,0.263
0.033172,0.264
0.033417,0.265
0.033663,0.266
0.03391,0.267
0.034157,0.268
0.034405,0.269
0.034654,0.27
0.034904,0.271
0.035155,0.272
0.035407,0.273
0.035659,0.274
0.035912,0.275
0.036166,0.276
0.036421,0.277
0.036677,0.278
0.036934,0.279
0.037191,0.28
0.03745,0.281
0.037709,0.282
0.037969,0.283
0.03823,0.284
0.038491,0.285
0.038754,0.286
0.039017,0.287
0.039281,0.288
0.039546,0.289
0.039812,0.29
